Date,High
22-Jul-19,226.86
21-Jul-19,229.86
20-Jul-19,234.2
19-Jul-19,226.94
18-Jul-19,229.24
17-Jul-19,217.98
16-Jul-19,234.51
15-Jul-19,235.03
14-Jul-19,269.64
13-Jul-19,276.69
12-Jul-19,278.86
11-Jul-19,290.02
10-Jul-19,313.07
9-Jul-19,318.22
8-Jul-19,314.27
7-Jul-19,310.14
6-Jul-19,295.99
5-Jul-19,293.92
4-Jul-19,303.96
3-Jul-19,303.34
2-Jul-19,295.66
1-Jul-19,301.03
30-Jun-19,322.79
29-Jun-19,322.04
28-Jun-19,313.03
27-Jun-19,343.43
26-Jun-19,361.4
25-Jun-19,318.13
24-Jun-19,312.33
23-Jun-19,318.57
22-Jun-19,315.19
21-Jun-19,295.3
20-Jun-19,274.07
19-Jun-19,270.33
18-Jun-19,274.32
17-Jun-19,275.44
16-Jun-19,278.14
15-Jun-19,271.51
14-Jun-19,265.37
13-Jun-19,262.16
12-Jun-19,261.02
11-Jun-19,248.66
10-Jun-19,247.66
9-Jun-19,245.97
8-Jun-19,252.38
7-Jun-19,254.35
6-Jun-19,249.94
5-Jun-19,248.14
4-Jun-19,252.51
3-Jun-19,270.33
2-Jun-19,272.81
1-Jun-19,273.56
31-May-19,268.66
30-May-19,287.2
29-May-19,273.76
28-May-19,274.32
27-May-19,278.51
26-May-19,269.17
25-May-19,257.36
24-May-19,255.26
23-May-19,247.62
22-May-19,258.8
21-May-19,262.11
20-May-19,261.55
19-May-19,263.74
18-May-19,246.36
17-May-19,266.98
16-May-19,275.39
15-May-19,247.45
14-May-19,217.87
13-May-19,205.1
12-May-19,201.88
11-May-19,203.47
10-May-19,175.89
9-May-19,172.88
8-May-19,172.18
7-May-19,180.39
6-May-19,175.76
5-May-19,165.4
4-May-19,170.65
3-May-19,170.07
2-May-19,162.94
1-May-19,164.06
30-Apr-19,162.43
29-Apr-19,158.33
28-Apr-19,159.57
27-Apr-19,160.59
26-Apr-19,158.03
25-Apr-19,166.51
24-Apr-19,171.57
23-Apr-19,176.85
22-Apr-19,173.07
21-Apr-19,174.42
20-Apr-19,176.71
19-Apr-19,173.98
18-Apr-19,175.37
17-Apr-19,168.94
16-Apr-19,167.67
15-Apr-19,168.82
14-Apr-19,168.59
13-Apr-19,166.36
12-Apr-19,166.13
11-Apr-19,177.49
10-Apr-19,183.13
9-Apr-19,180.25
8-Apr-19,184.38
7-Apr-19,175.21
6-Apr-19,172.52
5-Apr-19,167.22
4-Apr-19,164.93
3-Apr-19,178.32
2-Apr-19,165.23
1-Apr-19,142.73
31-Mar-19,142.19
30-Mar-19,149.61
29-Mar-19,142.55
28-Mar-19,141.01
27-Mar-19,141.08
26-Mar-19,135.46
25-Mar-19,137.7
24-Mar-19,138.38
23-Mar-19,139.39
22-Mar-19,138.79
21-Mar-19,141
20-Mar-19,140.95
19-Mar-19,140.99
18-Mar-19,142.27
17-Mar-19,142.37
16-Mar-19,144.56
15-Mar-19,138.4
14-Mar-19,135.18
13-Mar-19,134.61
12-Mar-19,135.27
11-Mar-19,137.35
10-Mar-19,138.27
9-Mar-19,139.12
8-Mar-19,139.5
7-Mar-19,140.86
6-Mar-19,139.97
5-Mar-19,138.23
4-Mar-19,132.73
3-Mar-19,135.85
2-Mar-19,137.18
1-Mar-19,139
28-Feb-19,138.85
27-Feb-19,141.34
26-Feb-19,139.98
25-Feb-19,142.53
24-Feb-19,165.55
23-Feb-19,159.13
22-Feb-19,149.27
21-Feb-19,149.35
20-Feb-19,149.55
19-Feb-19,149.93
18-Feb-19,147.69
17-Feb-19,134.46
16-Feb-19,124.13
15-Feb-19,123.66
14-Feb-19,124.45
13-Feb-19,125.55
12-Feb-19,123.47
11-Feb-19,124.87
10-Feb-19,124.85
9-Feb-19,120.69
8-Feb-19,119.81
7-Feb-19,106.06
6-Feb-19,107.57
5-Feb-19,108.13
4-Feb-19,108.7
3-Feb-19,110.83
2-Feb-19,110.65
1-Feb-19,108.64
31-Jan-19,110.46
30-Jan-19,109.45
29-Jan-19,107.17
28-Jan-19,113.69
27-Jan-19,116.69
26-Jan-19,118.08
25-Jan-19,117.8
24-Jan-19,118.03
23-Jan-19,119.42
22-Jan-19,119.66
21-Jan-19,119.72
20-Jan-19,125.07
19-Jan-19,125.9
18-Jan-19,123.84
17-Jan-19,124.27
16-Jan-19,127.12
15-Jan-19,130.74
14-Jan-19,130.86
13-Jan-19,126.27
12-Jan-19,128.67
11-Jan-19,130.17
10-Jan-19,152.15
9-Jan-19,153.62
8-Jan-19,153.63
7-Jan-19,158.45
6-Jan-19,159.37
5-Jan-19,160.82
4-Jan-19,156.88
3-Jan-19,155.86
2-Jan-19,156.93
1-Jan-19,141.4
31-Dec-18,140.18
30-Dec-18,140.69
29-Dec-18,147.03
28-Dec-18,137.65
27-Dec-18,132.68
26-Dec-18,136.68
25-Dec-18,141
24-Dec-18,157.67
23-Dec-18,133.08
22-Dec-18,116.76
21-Dec-18,119.09
20-Dec-18,117.17
19-Dec-18,108.55
18-Dec-18,101.32
17-Dec-18,96.81
16-Dec-18,87.57
15-Dec-18,85.34
14-Dec-18,87.14
13-Dec-18,91.11
12-Dec-18,92.24
11-Dec-18,92.78
10-Dec-18,96.26
9-Dec-18,98.9
8-Dec-18,97.06
7-Dec-18,96.09
6-Dec-18,104.1
5-Dec-18,110.6
4-Dec-18,113.14
3-Dec-18,116.62
2-Dec-18,120.56
1-Dec-18,120.84
30-Nov-18,119.42
29-Nov-18,123.23
28-Nov-18,126.05
27-Nov-18,111.84
26-Nov-18,118.2
25-Nov-18,118.88
24-Nov-18,126.79
23-Nov-18,127.03
22-Nov-18,137.74
21-Nov-18,138.89
20-Nov-18,151.25
19-Nov-18,177.18
18-Nov-18,179.15
17-Nov-18,175.85
16-Nov-18,181.35
15-Nov-18,184.25
14-Nov-18,207.04
13-Nov-18,210.51
12-Nov-18,212.62
11-Nov-18,213
10-Nov-18,213.86
9-Nov-18,213.32
8-Nov-18,218.34
7-Nov-18,221.65
6-Nov-18,218.45
5-Nov-18,210.82
4-Nov-18,211.27
3-Nov-18,200.74
2-Nov-18,201.27
1-Nov-18,203.75
31-Oct-18,198.34
30-Oct-18,198.12
29-Oct-18,205.6
28-Oct-18,205.92
27-Oct-18,206.08
26-Oct-18,204.78
25-Oct-18,204.13
24-Oct-18,205.58
23-Oct-18,205.15
22-Oct-18,206.93
21-Oct-18,208.15
20-Oct-18,206.22
19-Oct-18,204.66
18-Oct-18,208.47
17-Oct-18,211.13
16-Oct-18,212.17
15-Oct-18,222.12
14-Oct-18,201.83
13-Oct-18,201.28
12-Oct-18,199.4
11-Oct-18,225.61
10-Oct-18,227.71
9-Oct-18,230.16
8-Oct-18,230.76
7-Oct-18,226.37
6-Oct-18,227.93
5-Oct-18,228.32
4-Oct-18,226.15
3-Oct-18,226.46
2-Oct-18,231.17
1-Oct-18,234.15
30-Sep-18,236.99
29-Sep-18,234.01
28-Sep-18,231.75
27-Sep-18,230.61
26-Sep-18,221.44
25-Sep-18,228.33
24-Sep-18,245.11
23-Sep-18,247.46
22-Sep-18,251.2
21-Sep-18,248.39
20-Sep-18,224.82
19-Sep-18,213.87
18-Sep-18,213.36
17-Sep-18,224.26
16-Sep-18,222.8
15-Sep-18,226.6
14-Sep-18,222.79
13-Sep-18,214
12-Sep-18,185.59
11-Sep-18,198.51
10-Sep-18,201.88
9-Sep-18,207.67
8-Sep-18,220.37
7-Sep-18,233.9
6-Sep-18,231.76
5-Sep-18,288.16
4-Sep-18,291.58
3-Sep-18,295.59
2-Sep-18,298.69
1-Sep-18,301.14
31-Aug-18,284.55
30-Aug-18,291.24
29-Aug-18,297.07
28-Aug-18,297.4
27-Aug-18,285.6
26-Aug-18,279.52
25-Aug-18,283.52
24-Aug-18,283.3
23-Aug-18,279.55
22-Aug-18,297.49
21-Aug-18,285.97
20-Aug-18,304.37
19-Aug-18,307.1
18-Aug-18,320.45
17-Aug-18,316.17
16-Aug-18,298.48
15-Aug-18,303.59
14-Aug-18,286.36
13-Aug-18,323.55
12-Aug-18,328.59
11-Aug-18,334.26
10-Aug-18,367.05
9-Aug-18,370.95
8-Aug-18,380.67
7-Aug-18,411.4
6-Aug-18,414.54
5-Aug-18,413.72
4-Aug-18,420.19
3-Aug-18,420.55
2-Aug-18,425.03
1-Aug-18,435.46
31-Jul-18,457.24
30-Jul-18,467.95
29-Jul-18,470.36
28-Jul-18,471.59
27-Jul-18,473.22
26-Jul-18,483.7
25-Jul-18,482.87
24-Jul-18,481.14
23-Jul-18,469.77
22-Jul-18,470.9
21-Jul-18,468.08
20-Jul-18,469.31
19-Jul-18,483.24
18-Jul-18,513.43
17-Jul-18,508.78
16-Jul-18,480.66
15-Jul-18,454
14-Jul-18,439.43
13-Jul-18,442.36
12-Jul-18,446.5
11-Jul-18,447.32
10-Jul-18,478.32
9-Jul-18,490.85
8-Jul-18,503.2
7-Jul-18,491.66
6-Jul-18,479.65
5-Jul-18,483.23
4-Jul-18,481.44
3-Jul-18,483.85
2-Jul-18,479.13
1-Jul-18,457.14
30-Jun-18,458.8
29-Jun-18,441.79
28-Jun-18,443.62
27-Jun-18,444.24
26-Jun-18,461.21
25-Jun-18,470.34
24-Jun-18,475.36
23-Jun-18,479.13
22-Jun-18,527.19
21-Jun-18,543.72
20-Jun-18,541.02
19-Jun-18,542.35
18-Jun-18,521.8
17-Jun-18,507.64
16-Jun-18,503.22
15-Jun-18,521.3
14-Jun-18,523.54
13-Jun-18,501.9
12-Jun-18,538.96
11-Jun-18,536.86
10-Jun-18,594.34
9-Jun-18,608.58
8-Jun-18,608.81
7-Jun-18,616.14
6-Jun-18,611.64
5-Jun-18,611.33
4-Jun-18,623.43
3-Jun-18,624.51
2-Jun-18,597.08
1-Jun-18,589.09
31-May-18,585.54
30-May-18,583.14
29-May-18,572.26
28-May-18,576.05
27-May-18,590.33
26-May-18,606.17
25-May-18,617.19
24-May-18,610.82
23-May-18,651.64
22-May-18,700.98
21-May-18,719.28
20-May-18,723.75
19-May-18,715.58
18-May-18,695.03
17-May-18,718.83
16-May-18,710.2
15-May-18,739.05
14-May-18,742.17
13-May-18,741.31
12-May-18,691.41
11-May-18,736.98
10-May-18,766.75
9-May-18,759.53
8-May-18,774.25
7-May-18,795.76
6-May-18,835.06
5-May-18,827.46
4-May-18,803.75
3-May-18,784.34
2-May-18,688.84
1-May-18,674.4
30-Apr-18,694.44
29-Apr-18,697.76
28-Apr-18,691.44
27-Apr-18,684.87
26-Apr-18,663.18
25-Apr-18,707.06
24-Apr-18,708.88
23-Apr-18,646.7
22-Apr-18,640.77
21-Apr-18,621.89
20-Apr-18,618.72
19-Apr-18,567.89
18-Apr-18,525.09
17-Apr-18,518.03
16-Apr-18,534.2
15-Apr-18,531.7
14-Apr-18,512.02
13-Apr-18,526.47
12-Apr-18,493.06
11-Apr-18,430.54
10-Apr-18,415.89
9-Apr-18,429.25
8-Apr-18,402.59
7-Apr-18,393.06
6-Apr-18,385.2
5-Apr-18,387.72
4-Apr-18,417.47
3-Apr-18,418.97
2-Apr-18,395.17
1-Apr-18,400.53
31-Mar-18,418.47
30-Mar-18,409.93
29-Mar-18,450.81
28-Mar-18,466.21
27-Mar-18,491.46
26-Mar-18,526.38
25-Mar-18,535.82
24-Mar-18,545.38
23-Mar-18,540.49
22-Mar-18,577.57
21-Mar-18,589.61
20-Mar-18,567.09
19-Mar-18,558.1
18-Mar-18,551.64
17-Mar-18,609.15
16-Mar-18,623.17
15-Mar-18,620.62
14-Mar-18,702.78
13-Mar-18,713.73
12-Mar-18,742.51
11-Mar-18,735.83
10-Mar-18,748.03
9-Mar-18,729.16
8-Mar-18,773.77
7-Mar-18,825.61
6-Mar-18,853.82
5-Mar-18,869.92
4-Mar-18,867.95
3-Mar-18,868.45
2-Mar-18,876.38
1-Mar-18,880.3
28-Feb-18,890.11
27-Feb-18,896.26
26-Feb-18,880.39
25-Feb-18,853.15
24-Feb-18,879.53
23-Feb-18,886.32
22-Feb-18,875.93
21-Feb-18,912.38
20-Feb-18,965.27
19-Feb-18,957.78
18-Feb-18,982.93
17-Feb-18,976.59
16-Feb-18,950.01
15-Feb-18,951.95
14-Feb-18,926.43
13-Feb-18,870.71
12-Feb-18,875.94
11-Feb-18,859.29
10-Feb-18,917.4
9-Feb-18,884
8-Feb-18,845.09
7-Feb-18,851.2
6-Feb-18,796.44
5-Feb-18,856.65
4-Feb-18,969.03
3-Feb-18,991.94
2-Feb-18,"1,035.77"
1-Feb-18,"1,161.35"
31-Jan-18,"1,128.66"
30-Jan-18,"1,184.63"
29-Jan-18,"1,256.70"
28-Jan-18,"1,257.77"
27-Jan-18,"1,121.98"
26-Jan-18,"1,080.60"
25-Jan-18,"1,104.66"
24-Jan-18,"1,062.44"
23-Jan-18,"1,023.23"
22-Jan-18,"1,089.10"
21-Jan-18,"1,155.68"
20-Jan-18,"1,167.11"
19-Jan-18,"1,093.22"
18-Jan-18,"1,100.31"
17-Jan-18,"1,090.23"
16-Jan-18,"1,292.63"
15-Jan-18,"1,390.59"
14-Jan-18,"1,400.56"
13-Jan-18,"1,432.88"
12-Jan-18,"1,296.04"
11-Jan-18,"1,337.30"
10-Jan-18,"1,417.38"
9-Jan-18,"1,320.98"
8-Jan-18,"1,266.93"
7-Jan-18,"1,153.17"
6-Jan-18,"1,060.71"
5-Jan-18,"1,075.39"
4-Jan-18,"1,045.08"
3-Jan-18,974.47
2-Jan-18,914.83
1-Jan-18,782.53
31-Dec-17,760.35
30-Dec-17,753.82
29-Dec-17,770.12
28-Dec-17,763.32
27-Dec-17,789.25
26-Dec-17,786.79
25-Dec-17,782.52
24-Dec-17,721.77
23-Dec-17,763.9
22-Dec-17,827.68
21-Dec-17,880.54
20-Dec-17,845.06
19-Dec-17,881.94
18-Dec-17,803.93
17-Dec-17,735.83
16-Dec-17,718.39
15-Dec-17,697.13
14-Dec-17,753.12
13-Dec-17,747.99
12-Dec-17,657.32
11-Dec-17,516.97
10-Dec-17,472.79
9-Dec-17,504.15
8-Dec-17,466.06
7-Dec-17,441.4
6-Dec-17,462.71
5-Dec-17,473.56
4-Dec-17,474.78
3-Dec-17,482.81
2-Dec-17,476.24
1-Dec-17,472.61
30-Nov-17,465.5
29-Nov-17,522.31
28-Nov-17,482.48
27-Nov-17,493.4
26-Nov-17,472.72
25-Nov-17,485.19
24-Nov-17,480.97
23-Nov-17,425.55
22-Nov-17,381.42
21-Nov-17,372.47
20-Nov-17,372.14
19-Nov-17,371.29
18-Nov-17,349.62
17-Nov-17,334.96
16-Nov-17,336.16
15-Nov-17,340.91
14-Nov-17,340.18
13-Nov-17,328.42
12-Nov-17,319.15
11-Nov-17,319.45
10-Nov-17,324.72
9-Nov-17,329.45
