Date,High
3-Dec-19,"7,418.86"
2-Dec-19,"7,474.82"
1-Dec-19,"7,571.62"
30-Nov-19,"7,836.10"
29-Nov-19,"7,781.18"
28-Nov-19,"7,730.07"
27-Nov-19,"7,619.69"
26-Nov-19,"7,320.23"
25-Nov-19,"7,319.86"
24-Nov-19,"7,408.58"
23-Nov-19,"7,442.26"
22-Nov-19,"7,697.38"
21-Nov-19,"8,110.10"
20-Nov-19,"8,237.24"
19-Nov-19,"8,408.52"
18-Nov-19,"8,653.28"
17-Nov-19,"8,727.79"
16-Nov-19,"8,592.00"
15-Nov-19,"8,730.87"
14-Nov-19,"8,826.94"
13-Nov-19,"8,836.84"
12-Nov-19,"8,853.77"
11-Nov-19,"9,081.28"
10-Nov-19,"9,103.83"
9-Nov-19,"8,891.82"
8-Nov-19,"9,272.76"
7-Nov-19,"9,368.48"
6-Nov-19,"9,423.24"
5-Nov-19,"9,457.42"
4-Nov-19,"9,505.05"
3-Nov-19,"9,379.81"
2-Nov-19,"9,377.49"
1-Nov-19,"9,275.66"
31-Oct-19,"9,383.16"
30-Oct-19,"9,426.87"
29-Oct-19,"9,516.18"
28-Oct-19,"9,805.12"
27-Oct-19,"9,749.53"
26-Oct-19,"10,021.74"
25-Oct-19,"8,691.54"
24-Oct-19,"7,532.87"
23-Oct-19,"8,093.00"
22-Oct-19,"8,296.65"
21-Oct-19,"8,296.69"
20-Oct-19,"8,281.82"
19-Oct-19,"8,082.63"
18-Oct-19,"8,138.41"
17-Oct-19,"8,134.83"
16-Oct-19,"8,216.81"
15-Oct-19,"8,410.71"
14-Oct-19,"8,390.21"
13-Oct-19,"8,470.99"
12-Oct-19,"8,415.24"
11-Oct-19,"8,721.78"
10-Oct-19,"8,625.27"
9-Oct-19,"8,627.71"
8-Oct-19,"8,332.71"
7-Oct-19,"8,308.45"
6-Oct-19,"8,161.41"
5-Oct-19,"8,215.53"
4-Oct-19,"8,260.06"
3-Oct-19,"8,414.23"
2-Oct-19,"8,393.04"
1-Oct-19,"8,497.69"
30-Sep-19,"8,314.23"
29-Sep-19,"8,261.71"
28-Sep-19,"8,285.62"
27-Sep-19,"8,271.52"
26-Sep-19,"8,515.69"
25-Sep-19,"8,744.83"
24-Sep-19,"9,804.32"
23-Sep-19,"10,074.24"
22-Sep-19,"10,074.44"
21-Sep-19,"10,188.10"
20-Sep-19,"10,285.87"
19-Sep-19,"10,295.67"
18-Sep-19,"10,275.93"
17-Sep-19,"10,296.77"
16-Sep-19,"10,386.87"
15-Sep-19,"10,387.04"
14-Sep-19,"10,422.13"
13-Sep-19,"10,441.49"
12-Sep-19,"10,442.25"
11-Sep-19,"10,215.95"
10-Sep-19,"10,394.35"
9-Sep-19,"10,450.31"
8-Sep-19,"10,595.64"
7-Sep-19,"10,558.67"
6-Sep-19,"10,898.76"
5-Sep-19,"10,627.27"
4-Sep-19,"10,762.64"
3-Sep-19,"10,736.10"
2-Sep-19,"10,396.59"
1-Sep-19,"9,796.76"
31-Aug-19,"9,673.22"
30-Aug-19,"9,656.12"
29-Aug-19,"9,756.79"
28-Aug-19,"10,279.37"
27-Aug-19,"10,381.33"
26-Aug-19,"10,512.33"
25-Aug-19,"10,304.62"
24-Aug-19,"10,418.02"
23-Aug-19,"10,442.44"
22-Aug-19,"10,233.00"
21-Aug-19,"10,798.73"
20-Aug-19,"10,947.04"
19-Aug-19,"10,916.05"
18-Aug-19,"10,487.07"
17-Aug-19,"10,452.63"
16-Aug-19,"10,524.35"
15-Aug-19,"10,437.41"
14-Aug-19,"10,889.56"
13-Aug-19,"11,420.05"
12-Aug-19,"11,528.19"
11-Aug-19,"11,523.58"
10-Aug-19,"11,915.66"
9-Aug-19,"11,970.46"
8-Aug-19,"11,979.42"
7-Aug-19,"12,036.99"
6-Aug-19,"12,273.82"
5-Aug-19,"11,895.09"
4-Aug-19,"11,009.21"
3-Aug-19,"10,946.78"
2-Aug-19,"10,657.95"
1-Aug-19,"10,446.92"
31-Jul-19,"10,085.63"
30-Jul-19,"9,701.76"
29-Jul-19,"9,681.65"
28-Jul-19,"9,575.54"
27-Jul-19,"10,167.32"
26-Jul-19,"9,916.52"
25-Jul-19,"10,154.25"
24-Jul-19,"9,908.80"
23-Jul-19,"10,346.75"
22-Jul-19,"10,651.79"
21-Jul-19,"10,841.89"
20-Jul-19,"11,048.66"
19-Jul-19,"10,716.98"
18-Jul-19,"10,736.84"
17-Jul-19,"9,963.13"
16-Jul-19,"10,996.63"
15-Jul-19,"11,052.77"
14-Jul-19,"11,451.20"
13-Jul-19,"11,841.96"
12-Jul-19,"11,905.49"
11-Jul-19,"12,144.62"
10-Jul-19,"13,129.53"
9-Jul-19,"12,779.13"
8-Jul-19,"12,345.83"
7-Jul-19,"11,541.62"
6-Jul-19,"11,620.96"
5-Jul-19,"11,395.66"
4-Jul-19,"12,006.08"
3-Jul-19,"11,968.08"
2-Jul-19,"10,912.19"
1-Jul-19,"11,206.44"
30-Jun-19,"12,178.38"
29-Jun-19,"12,400.91"
28-Jun-19,"12,445.17"
27-Jun-19,"13,311.14"
26-Jun-19,"13,796.49"
25-Jun-19,"11,790.92"
24-Jun-19,"11,065.90"
23-Jun-19,"11,246.14"
22-Jun-19,"11,157.35"
21-Jun-19,"10,144.56"
20-Jun-19,"9,594.42"
19-Jun-19,"9,299.62"
18-Jun-19,"9,348.37"
17-Jun-19,"9,416.41"
16-Jun-19,"9,335.87"
15-Jun-19,"8,859.13"
14-Jun-19,"8,710.64"
13-Jun-19,"8,311.57"
12-Jun-19,"8,196.65"
11-Jun-19,"8,026.39"
10-Jun-19,"8,031.91"
9-Jun-19,"7,975.97"
8-Jun-19,"8,076.89"
7-Jun-19,"8,126.15"
6-Jun-19,"7,937.34"
5-Jun-19,"7,901.85"
4-Jun-19,"8,210.99"
3-Jun-19,"8,743.50"
2-Jun-19,"8,809.30"
1-Jun-19,"8,625.60"
31-May-19,"8,586.66"
30-May-19,"9,008.31"
29-May-19,"8,755.85"
28-May-19,"8,807.02"
27-May-19,"8,907.17"
26-May-19,"8,687.52"
25-May-19,"8,117.93"
24-May-19,"8,140.72"
23-May-19,"7,943.79"
22-May-19,"7,997.61"
21-May-19,"8,062.17"
20-May-19,"8,200.97"
19-May-19,"8,261.94"
18-May-19,"7,447.27"
17-May-19,"7,929.15"
16-May-19,"8,320.82"
15-May-19,"8,216.42"
14-May-19,"8,268.71"
13-May-19,"8,047.41"
12-May-19,"7,503.87"
11-May-19,"7,333.00"
10-May-19,"6,434.62"
9-May-19,"6,183.04"
8-May-19,"5,989.98"
7-May-19,"5,988.18"
6-May-19,"5,802.96"
5-May-19,"5,833.86"
4-May-19,"5,886.89"
3-May-19,"5,865.88"
2-May-19,"5,522.26"
1-May-19,"5,418.00"
30-Apr-19,"5,363.26"
29-Apr-19,"5,311.27"
28-Apr-19,"5,326.23"
27-Apr-19,"5,310.75"
26-Apr-19,"5,383.63"
25-Apr-19,"5,542.24"
24-Apr-19,"5,642.04"
23-Apr-19,"5,633.80"
22-Apr-19,"5,422.69"
21-Apr-19,"5,359.92"
20-Apr-19,"5,358.49"
19-Apr-19,"5,336.68"
18-Apr-19,"5,319.99"
17-Apr-19,"5,274.28"
16-Apr-19,"5,238.95"
15-Apr-19,"5,196.61"
14-Apr-19,"5,184.02"
13-Apr-19,"5,127.12"
12-Apr-19,"5,103.27"
11-Apr-19,"5,354.23"
10-Apr-19,"5,421.65"
9-Apr-19,"5,289.92"
8-Apr-19,"5,318.84"
7-Apr-19,"5,235.19"
6-Apr-19,"5,205.82"
5-Apr-19,"5,053.51"
4-Apr-19,"5,063.16"
3-Apr-19,"5,307.00"
2-Apr-19,"4,905.95"
1-Apr-19,"4,164.95"
31-Mar-19,"4,113.02"
30-Mar-19,"4,296.81"
29-Mar-19,"4,113.50"
28-Mar-19,"4,094.90"
27-Mar-19,"4,087.07"
26-Mar-19,"3,985.08"
25-Mar-19,"4,038.84"
24-Mar-19,"4,040.70"
23-Mar-19,"4,049.88"
22-Mar-19,"4,053.91"
21-Mar-19,"4,097.36"
20-Mar-19,"4,089.46"
19-Mar-19,"4,082.22"
18-Mar-19,"4,071.56"
17-Mar-19,"4,054.12"
16-Mar-19,"4,077.04"
15-Mar-19,"3,968.54"
14-Mar-19,"3,946.50"
13-Mar-19,"3,926.60"
12-Mar-19,"3,926.89"
11-Mar-19,"3,966.38"
10-Mar-19,"3,966.17"
9-Mar-19,"3,987.24"
8-Mar-19,"3,950.43"
7-Mar-19,"3,939.37"
6-Mar-19,"3,919.51"
5-Mar-19,"3,903.92"
4-Mar-19,"3,867.38"
3-Mar-19,"3,875.48"
2-Mar-19,"3,874.61"
1-Mar-19,"3,907.80"
28-Feb-19,"3,906.06"
27-Feb-19,"3,888.80"
26-Feb-19,"3,891.58"
25-Feb-19,"3,913.71"
24-Feb-19,"4,210.64"
23-Feb-19,"4,166.29"
22-Feb-19,"4,006.54"
21-Feb-19,"4,010.01"
20-Feb-19,"4,000.49"
19-Feb-19,"4,010.88"
18-Feb-19,"3,936.67"
17-Feb-19,"3,680.54"
16-Feb-19,"3,652.84"
15-Feb-19,"3,647.80"
14-Feb-19,"3,646.26"
13-Feb-19,"3,669.75"
12-Feb-19,"3,668.59"
11-Feb-19,"3,695.61"
10-Feb-19,"3,695.04"
9-Feb-19,"3,679.94"
8-Feb-19,"3,695.61"
7-Feb-19,"3,427.95"
6-Feb-19,"3,469.09"
5-Feb-19,"3,478.15"
4-Feb-19,"3,476.22"
3-Feb-19,"3,521.39"
2-Feb-19,"3,523.29"
1-Feb-19,"3,501.95"
31-Jan-19,"3,504.80"
30-Jan-19,"3,495.17"
29-Jan-19,"3,476.07"
28-Jan-19,"3,586.75"
27-Jan-19,"3,612.67"
26-Jan-19,"3,654.93"
25-Jan-19,"3,612.93"
24-Jan-19,"3,616.09"
23-Jan-19,"3,623.07"
22-Jan-19,"3,620.75"
21-Jan-19,"3,608.84"
20-Jan-19,"3,743.39"
19-Jan-19,"3,758.53"
18-Jan-19,"3,682.52"
17-Jan-19,"3,680.14"
16-Jan-19,"3,685.78"
15-Jan-19,"3,720.15"
14-Jan-19,"3,727.84"
13-Jan-19,"3,674.76"
12-Jan-19,"3,698.98"
11-Jan-19,"3,713.88"
10-Jan-19,"4,064.07"
9-Jan-19,"4,068.40"
8-Jan-19,"4,109.02"
7-Jan-19,"4,092.61"
6-Jan-19,"4,093.30"
5-Jan-19,"3,904.90"
4-Jan-19,"3,865.93"
3-Jan-19,"3,935.69"
2-Jan-19,"3,947.98"
1-Jan-19,"3,850.91"
31-Dec-18,"3,868.74"
30-Dec-18,"3,901.91"
29-Dec-18,"3,963.76"
28-Dec-18,"3,956.14"
27-Dec-18,"3,874.42"
26-Dec-18,"3,893.36"
25-Dec-18,"4,089.56"
24-Dec-18,"4,271.79"
23-Dec-18,"4,085.72"
22-Dec-18,"4,014.18"
21-Dec-18,"4,198.43"
20-Dec-18,"4,191.23"
19-Dec-18,"3,949.32"
18-Dec-18,"3,701.35"
17-Dec-18,"3,597.92"
16-Dec-18,"3,305.75"
15-Dec-18,"3,275.38"
14-Dec-18,"3,329.56"
13-Dec-18,"3,489.74"
12-Dec-18,"3,534.23"
11-Dec-18,"3,513.19"
10-Dec-18,"3,647.33"
9-Dec-18,"3,685.31"
8-Dec-18,"3,506.04"
7-Dec-18,"3,512.59"
6-Dec-18,"3,874.97"
5-Dec-18,"3,969.54"
4-Dec-18,"4,075.63"
3-Dec-18,"4,155.98"
2-Dec-18,"4,301.52"
1-Dec-18,"4,309.38"
30-Nov-18,"4,322.98"
29-Nov-18,"4,413.02"
28-Nov-18,"4,385.90"
27-Nov-18,"3,862.96"
26-Nov-18,"4,107.14"
25-Nov-18,"4,120.87"
24-Nov-18,"4,413.09"
23-Nov-18,"4,396.42"
22-Nov-18,"4,629.64"
21-Nov-18,"4,675.73"
20-Nov-18,"4,951.61"
19-Nov-18,"5,620.78"
18-Nov-18,"5,653.61"
17-Nov-18,"5,578.58"
16-Nov-18,"5,657.02"
15-Nov-18,"5,774.82"
14-Nov-18,"6,371.55"
13-Nov-18,"6,395.27"
12-Nov-18,"6,434.21"
11-Nov-18,"6,423.25"
10-Nov-18,"6,437.28"
9-Nov-18,"6,456.46"
8-Nov-18,"6,536.92"
7-Nov-18,"6,552.16"
6-Nov-18,"6,463.55"
5-Nov-18,"6,480.59"
4-Nov-18,"6,388.63"
3-Nov-18,"6,400.07"
2-Nov-18,"6,396.86"
1-Nov-18,"6,547.14"
31-Oct-18,"6,349.16"
30-Oct-18,"6,364.99"
29-Oct-18,"6,503.60"
28-Oct-18,"6,502.28"
27-Oct-18,"6,507.41"
26-Oct-18,"6,498.29"
25-Oct-18,"6,504.65"
24-Oct-18,"6,521.99"
23-Oct-18,"6,506.01"
22-Oct-18,"6,543.80"
21-Oct-18,"6,556.38"
20-Oct-18,"6,497.72"
19-Oct-18,"6,493.68"
18-Oct-18,"6,567.54"
17-Oct-18,"6,601.21"
16-Oct-18,"6,673.59"
15-Oct-18,"6,965.06"
14-Oct-18,"6,363.21"
13-Oct-18,"6,308.51"
12-Oct-18,"6,328.50"
11-Oct-18,"6,586.74"
10-Oct-18,"6,640.29"
9-Oct-18,"6,661.41"
8-Oct-18,"6,675.06"
7-Oct-18,"6,641.49"
6-Oct-18,"6,628.54"
5-Oct-18,"6,623.62"
4-Oct-18,"6,603.31"
3-Oct-18,"6,571.46"
2-Oct-18,"6,611.84"
1-Oct-18,"6,653.30"
30-Sep-18,"6,643.78"
29-Sep-18,"6,643.10"
28-Sep-18,"6,785.03"
27-Sep-18,"6,712.10"
26-Sep-18,"6,585.91"
25-Sep-18,"6,603.64"
24-Sep-18,"6,713.56"
23-Sep-18,"6,766.15"
22-Sep-18,"6,814.56"
21-Sep-18,"6,794.33"
20-Sep-18,"6,529.26"
19-Sep-18,"6,448.46"
18-Sep-18,"6,384.18"
17-Sep-18,"6,540.21"
16-Sep-18,"6,544.33"
15-Sep-18,"6,561.72"
14-Sep-18,"6,596.10"
13-Sep-18,"6,535.41"
12-Sep-18,"6,363.87"
11-Sep-18,"6,398.92"
10-Sep-18,"6,374.98"
9-Sep-18,"6,446.26"
8-Sep-18,"6,534.25"
7-Sep-18,"6,555.29"
6-Sep-18,"6,755.14"
5-Sep-18,"7,388.43"
4-Sep-18,"7,388.26"
3-Sep-18,"7,317.94"
2-Sep-18,"7,306.31"
1-Sep-18,"7,242.29"
31-Aug-18,"7,057.17"
30-Aug-18,"7,072.69"
29-Aug-18,"7,113.30"
28-Aug-18,"7,109.56"
27-Aug-18,"6,884.64"
26-Aug-18,"6,774.75"
25-Aug-18,"6,789.63"
24-Aug-18,"6,719.96"
23-Aug-18,"6,546.54"
22-Aug-18,"6,816.79"
21-Aug-18,"6,500.87"
20-Aug-18,"6,536.92"
19-Aug-18,"6,537.98"
18-Aug-18,"6,617.35"
17-Aug-18,"6,582.50"
16-Aug-18,"6,473.50"
15-Aug-18,"6,588.49"
14-Aug-18,"6,287.94"
13-Aug-18,"6,537.05"
12-Aug-18,"6,409.85"
11-Aug-18,"6,455.74"
10-Aug-18,"6,591.26"
9-Aug-18,"6,625.73"
8-Aug-18,"6,746.85"
7-Aug-18,"7,146.56"
6-Aug-18,"7,166.55"
5-Aug-18,"7,102.77"
4-Aug-18,"7,497.49"
3-Aug-18,"7,562.14"
2-Aug-18,"7,712.77"
1-Aug-18,"7,769.04"
31-Jul-18,"8,181.53"
30-Jul-18,"8,235.50"
29-Jul-18,"8,272.26"
28-Jul-18,"8,222.85"
27-Jul-18,"8,262.66"
26-Jul-18,"8,290.33"
25-Jul-18,"8,416.87"
24-Jul-18,"8,424.27"
23-Jul-18,"7,771.50"
22-Jul-18,"7,537.95"
21-Jul-18,"7,437.64"
20-Jul-18,"7,594.67"
19-Jul-18,"7,494.46"
18-Jul-18,"7,534.99"
17-Jul-18,"7,387.24"
16-Jul-18,"6,741.75"
15-Jul-18,"6,403.46"
14-Jul-18,"6,298.19"
13-Jul-18,"6,310.55"
12-Jul-18,"6,397.10"
11-Jul-18,"6,444.96"
10-Jul-18,"6,767.74"
9-Jul-18,"6,838.68"
8-Jul-18,"6,885.91"
7-Jul-18,"6,863.99"
6-Jul-18,"6,700.94"
5-Jul-18,"6,749.54"
4-Jul-18,"6,771.92"
3-Jul-18,"6,671.37"
2-Jul-18,"6,683.86"
1-Jul-18,"6,432.85"
30-Jun-18,"6,465.51"
29-Jun-18,"6,261.66"
28-Jun-18,"6,170.41"
27-Jun-18,"6,180.00"
26-Jun-18,"6,290.16"
25-Jun-18,"6,327.37"
24-Jun-18,"6,223.78"
23-Jun-18,"6,224.82"
22-Jun-18,"6,747.08"
21-Jun-18,"6,810.94"
20-Jun-18,"6,821.56"
19-Jun-18,"6,822.50"
18-Jun-18,"6,781.14"
17-Jun-18,"6,589.11"
16-Jun-18,"6,592.49"
15-Jun-18,"6,681.08"
14-Jun-18,"6,707.14"
13-Jun-18,"6,631.66"
12-Jun-18,"6,907.96"
11-Jun-18,"6,910.18"
10-Jun-18,"7,499.55"
9-Jun-18,"7,683.58"
8-Jun-18,"7,698.19"
7-Jun-18,"7,741.27"
6-Jun-18,"7,680.43"
5-Jun-18,"7,643.23"
4-Jun-18,"7,753.82"
3-Jun-18,"7,754.89"
2-Jun-18,"7,695.83"
1-Jun-18,"7,604.73"
31-May-18,"7,608.90"
30-May-18,"7,573.77"
29-May-18,"7,526.42"
28-May-18,"7,419.05"
27-May-18,"7,381.74"
26-May-18,"7,595.16"
25-May-18,"7,659.14"
24-May-18,"7,738.60"
23-May-18,"8,054.66"
22-May-18,"8,423.25"
21-May-18,"8,557.52"
20-May-18,"8,562.41"
19-May-18,"8,372.06"
18-May-18,"8,274.12"
17-May-18,"8,445.54"
16-May-18,"8,508.43"
15-May-18,"8,836.19"
14-May-18,"8,881.12"
13-May-18,"8,773.55"
12-May-18,"8,664.86"
11-May-18,"9,052.96"
10-May-18,"9,396.04"
9-May-18,"9,374.76"
8-May-18,"9,462.75"
7-May-18,"9,665.85"
6-May-18,"9,940.14"
5-May-18,"9,964.50"
4-May-18,"9,779.20"
3-May-18,"9,798.33"
2-May-18,"9,256.52"
1-May-18,"9,255.88"
30-Apr-18,"9,477.14"
29-Apr-18,"9,531.49"
28-Apr-18,"9,412.09"
27-Apr-18,"9,375.47"
26-Apr-18,"9,281.51"
25-Apr-18,"9,745.32"
24-Apr-18,"9,732.61"
23-Apr-18,"8,958.55"
22-Apr-18,"9,001.64"
21-Apr-18,"8,997.57"
20-Apr-18,"8,880.23"
19-Apr-18,"8,298.69"
18-Apr-18,"8,197.80"
17-Apr-18,"8,285.96"
16-Apr-18,"8,371.15"
15-Apr-18,"8,338.42"
14-Apr-18,"8,140.71"
13-Apr-18,"8,183.96"
12-Apr-18,"7,899.23"
11-Apr-18,"6,968.32"
10-Apr-18,"6,872.41"
9-Apr-18,"7,178.11"
8-Apr-18,"7,111.56"
7-Apr-18,"7,050.54"
6-Apr-18,"6,857.49"
5-Apr-18,"6,933.82"
4-Apr-18,"7,469.88"
3-Apr-18,"7,530.94"
2-Apr-18,"7,135.47"
1-Apr-18,"7,060.95"
31-Mar-18,"7,207.85"
30-Mar-18,"7,276.66"
29-Mar-18,"7,994.33"
28-Mar-18,"8,122.89"
27-Mar-18,"8,232.78"
26-Mar-18,"8,530.08"
25-Mar-18,"8,682.01"
24-Mar-18,"8,996.18"
23-Mar-18,"8,879.62"
22-Mar-18,"9,100.71"
21-Mar-18,"9,177.37"
20-Mar-18,"9,051.02"
19-Mar-18,"8,675.87"
18-Mar-18,"8,245.51"
17-Mar-18,"8,346.53"
16-Mar-18,"8,585.15"
15-Mar-18,"8,428.35"
14-Mar-18,"9,355.85"
13-Mar-18,"9,470.38"
12-Mar-18,"9,937.50"
11-Mar-18,"9,711.89"
10-Mar-18,"9,531.32"
9-Mar-18,"9,466.35"
8-Mar-18,"10,147.40"
7-Mar-18,"10,929.50"
6-Mar-18,"11,500.10"
5-Mar-18,"11,704.10"
4-Mar-18,"11,512.60"
3-Mar-18,"11,528.20"
2-Mar-18,"11,189.00"
1-Mar-18,"11,052.30"
28-Feb-18,"11,089.80"
27-Feb-18,"10,878.50"
26-Feb-18,"10,475.00"
25-Feb-18,"9,923.22"
24-Feb-18,"10,597.20"
23-Feb-18,"10,487.30"
22-Feb-18,"11,039.10"
21-Feb-18,"11,418.50"
20-Feb-18,"11,958.50"
19-Feb-18,"11,273.80"
18-Feb-18,"11,349.80"
17-Feb-18,"11,139.50"
16-Feb-18,"10,324.10"
15-Feb-18,"10,234.80"
14-Feb-18,"9,518.54"
13-Feb-18,"8,958.47"
12-Feb-18,"8,985.92"
11-Feb-18,"8,616.13"
10-Feb-18,"9,122.55"
9-Feb-18,"8,736.98"
8-Feb-18,"8,558.77"
7-Feb-18,"8,509.11"
6-Feb-18,"7,850.70"
5-Feb-18,"8,364.84"
4-Feb-18,"9,334.87"
3-Feb-18,"9,430.75"
2-Feb-18,"9,142.28"
1-Feb-18,"10,288.80"
31-Jan-18,"10,381.60"
30-Jan-18,"11,307.20"
29-Jan-18,"11,875.60"
28-Jan-18,"12,040.30"
27-Jan-18,"11,614.90"
26-Jan-18,"11,656.70"
25-Jan-18,"11,785.70"
24-Jan-18,"11,501.40"
23-Jan-18,"11,377.60"
22-Jan-18,"11,966.40"
21-Jan-18,"12,895.90"
20-Jan-18,"13,103.00"
19-Jan-18,"11,992.80"
18-Jan-18,"12,107.30"
17-Jan-18,"11,678.00"
16-Jan-18,"13,843.10"
15-Jan-18,"14,445.50"
14-Jan-18,"14,511.80"
13-Jan-18,"14,659.50"
12-Jan-18,"14,229.90"
11-Jan-18,"15,018.80"
10-Jan-18,"14,973.30"
9-Jan-18,"15,497.50"
8-Jan-18,"16,537.90"
7-Jan-18,"17,579.60"
6-Jan-18,"17,712.40"
5-Jan-18,"17,705.20"
4-Jan-18,"15,739.70"
3-Jan-18,"15,572.80"
2-Jan-18,"15,444.60"
1-Jan-18,"14,112.20"
31-Dec-17,"14,377.40"
30-Dec-17,"14,681.90"
29-Dec-17,"15,279.00"
28-Dec-17,"15,888.40"
27-Dec-17,"16,930.90"
26-Dec-17,"16,461.20"
25-Dec-17,"14,593.00"
24-Dec-17,"14,626.00"
23-Dec-17,"15,603.20"
22-Dec-17,"15,943.40"
21-Dec-17,"17,567.70"
20-Dec-17,"17,934.70"
19-Dec-17,"19,177.80"
18-Dec-17,"19,371.00"
17-Dec-17,"20,089.00"
16-Dec-17,"19,716.70"
15-Dec-17,"18,154.10"
14-Dec-17,"17,085.80"
13-Dec-17,"17,653.10"
12-Dec-17,"17,781.80"
11-Dec-17,"17,513.90"
10-Dec-17,"15,850.60"
9-Dec-17,"16,783.00"
8-Dec-17,"18,353.40"
7-Dec-17,"17,899.70"
6-Dec-17,"14,369.10"
5-Dec-17,"12,032.00"
4-Dec-17,"11,657.20"
3-Dec-17,"11,858.70"
2-Dec-17,"11,320.20"
1-Dec-17,"11,046.70"
30-Nov-17,"10,801.00"
29-Nov-17,"11,517.40"
28-Nov-17,"10,125.70"
27-Nov-17,"9,818.35"
26-Nov-17,"9,522.93"
25-Nov-17,"8,790.92"
24-Nov-17,"8,374.16"
23-Nov-17,"8,267.40"
22-Nov-17,"8,302.26"
21-Nov-17,"8,348.66"
20-Nov-17,"8,336.86"
19-Nov-17,"8,101.91"
18-Nov-17,"7,884.99"
17-Nov-17,"8,004.59"
16-Nov-17,"7,967.38"
15-Nov-17,"7,342.25"
14-Nov-17,"6,764.98"
13-Nov-17,"6,811.19"
12-Nov-17,"6,625.05"
11-Nov-17,"6,873.15"
10-Nov-17,"7,312.00"
9-Nov-17,"7,446.83"
8-Nov-17,"7,776.42"
7-Nov-17,"7,253.32"
6-Nov-17,"7,445.77"
5-Nov-17,"7,617.48"
4-Nov-17,"7,492.86"
3-Nov-17,"7,461.29"
2-Nov-17,"7,367.33"
1-Nov-17,"6,767.31"
31-Oct-17,"6,470.43"
30-Oct-17,"6,214.99"
29-Oct-17,"6,255.71"
28-Oct-17,"5,876.72"
27-Oct-17,"5,988.39"
26-Oct-17,"5,976.80"
25-Oct-17,"5,754.33"
24-Oct-17,"5,935.52"
23-Oct-17,"6,075.59"
22-Oct-17,"6,076.26"
21-Oct-17,"6,194.88"
20-Oct-17,"6,060.11"
19-Oct-17,"5,744.35"
18-Oct-17,"5,603.82"
17-Oct-17,"5,800.35"
16-Oct-17,"5,776.23"
15-Oct-17,"5,852.48"
14-Oct-17,"5,837.70"
13-Oct-17,"5,840.30"
12-Oct-17,"5,446.91"
11-Oct-17,"4,873.73"
10-Oct-17,"4,922.17"
9-Oct-17,"4,878.71"
8-Oct-17,"4,624.14"
7-Oct-17,"4,443.88"
6-Oct-17,"4,413.27"
5-Oct-17,"4,362.64"
4-Oct-17,"4,352.31"
3-Oct-17,"4,432.47"
2-Oct-17,"4,470.23"
1-Oct-17,"4,403.74"
30-Sep-17,"4,358.43"
29-Sep-17,"4,214.63"
28-Sep-17,"4,279.31"
27-Sep-17,"4,210.05"
26-Sep-17,"3,969.89"
25-Sep-17,"3,950.25"
24-Sep-17,"3,796.15"
23-Sep-17,"3,819.21"
22-Sep-17,"3,758.27"
21-Sep-17,"3,916.42"
20-Sep-17,"4,031.39"
19-Sep-17,"4,094.07"
18-Sep-17,"4,079.23"
17-Sep-17,"3,664.81"
16-Sep-17,"3,808.84"
15-Sep-17,"3,733.45"
14-Sep-17,"3,920.60"
13-Sep-17,"4,131.98"
12-Sep-17,"4,344.65"
11-Sep-17,"4,261.67"
10-Sep-17,"4,245.44"
9-Sep-17,"4,308.82"
8-Sep-17,"4,661.00"
7-Sep-17,"4,655.04"
6-Sep-17,"4,617.25"
5-Sep-17,"4,427.84"
4-Sep-17,"4,591.63"
3-Sep-17,"4,714.08"
2-Sep-17,"4,975.04"
1-Sep-17,"4,892.01"
31-Aug-17,"4,736.05"
30-Aug-17,"4,626.52"
29-Aug-17,"4,625.68"
28-Aug-17,"4,403.93"
27-Aug-17,"4,416.59"
26-Aug-17,"4,379.28"
25-Aug-17,"4,455.70"
24-Aug-17,"4,376.39"
23-Aug-17,"4,255.78"
22-Aug-17,"4,128.76"
21-Aug-17,"4,109.14"
20-Aug-17,"4,196.29"
19-Aug-17,"4,243.26"
18-Aug-17,"4,370.13"
17-Aug-17,"4,484.70"
16-Aug-17,"4,381.23"
15-Aug-17,"4,455.97"
14-Aug-17,"4,325.13"
13-Aug-17,"4,208.39"
12-Aug-17,"3,949.92"
11-Aug-17,"3,679.72"
10-Aug-17,"3,453.45"
9-Aug-17,"3,422.76"
8-Aug-17,"3,484.85"
7-Aug-17,"3,397.68"
6-Aug-17,"3,293.29"
5-Aug-17,"3,290.01"
4-Aug-17,"2,899.33"
3-Aug-17,"2,813.31"
2-Aug-17,"2,762.53"
1-Aug-17,"2,921.35"
31-Jul-17,"2,889.62"
30-Jul-17,"2,758.53"
29-Jul-17,"2,808.76"
28-Jul-17,"2,897.45"
27-Jul-17,"2,693.32"
26-Jul-17,"2,610.76"
25-Jul-17,"2,768.08"
24-Jul-17,"2,777.26"
23-Jul-17,"2,832.18"
22-Jul-17,"2,862.42"
21-Jul-17,"2,838.41"
20-Jul-17,"2,900.70"
19-Jul-17,"2,397.17"
18-Jul-17,"2,387.61"
17-Jul-17,"2,230.49"
16-Jul-17,"2,058.77"
15-Jul-17,"2,231.14"
14-Jul-17,"2,363.25"
13-Jul-17,"2,425.22"
12-Jul-17,"2,423.71"
11-Jul-17,"2,413.47"
10-Jul-17,"2,537.16"
9-Jul-17,"2,635.49"
8-Jul-17,"2,571.34"
7-Jul-17,"2,916.14"
6-Jul-17,"2,616.72"
5-Jul-17,"2,622.65"
